READ SERR 1 2
@crab_ratio_SA70_d49.pco
!
4.88500023 4.99987602E-3 0.979810119 3.29714105E-3
4.89499998 5.00011444E-3 0.977386296 3.30484309E-3
4.90499973 4.99987602E-3 0.978321493 3.31986859E-3
4.91499996 5.00011444E-3 0.978029311 3.3321993E-3
4.92500019 4.99987602E-3 0.981690228 3.34995217E-3
4.93499994 5.00011444E-3 0.97593987 3.35381553E-3
4.94499969 4.99987602E-3 0.982126594 3.37801198E-3
4.95499992 5.00011444E-3 0.983092248 3.39180836E-3
4.96500015 4.99987602E-3 0.981883347 3.40353535E-3
4.9749999 5.00011444E-3 0.974847496 3.40443873E-3
4.98499966 4.99987602E-3 0.977983236 3.42232594E-3
4.99499989 5.00011444E-3 0.975904107 3.43188061E-3
5.00500011 5.00011444E-3 0.979442418 3.45264282E-3
5.01500034 4.99987602E-3 0.972836554 3.45328427E-3
5.0250001 5.00011444E-3 0.971751034 3.46416282E-3
5.03499985 4.99987602E-3 0.979061723 3.49111808E-3
5.04500008 5.00011444E-3 0.982422292 3.51097598E-3
5.05500031 4.99987602E-3 0.975994051 3.5118158E-3
5.06500006 5.00011444E-3 0.975044847 3.52349225E-3
5.07499981 4.99987602E-3 0.974936783 3.5372281E-3
5.08500004 5.00011444E-3 0.972894073 3.5472461E-3
5.09500027 4.99987602E-3 0.975326538 3.56520293E-3
5.10500002 5.00011444E-3 0.98688978 3.59976292E-3
5.11499977 4.99987602E-3 0.973489463 3.58911557E-3
5.125 5.00011444E-3 0.975398123 3.60614504E-3
5.13500023 4.99987602E-3 0.975151181 3.61879822E-3
5.14499998 5.00011444E-3 0.9778561 3.63812968E-3
5.15499973 4.99987602E-3 0.971136093 3.63899604E-3
5.16499996 5.00011444E-3 0.974114895 3.65968957E-3
5.17500019 4.99987602E-3 0.970917404 3.66598298E-3
5.18499994 5.00011444E-3 0.97957319 3.69902863E-3
5.19499969 4.99987602E-3 0.975019932 3.70246475E-3
5.20499992 5.00011444E-3 0.978261411 3.72183439E-3
5.21500015 4.99987602E-3 0.981003284 3.74166248E-3
5.2249999 5.00011444E-3 0.97270906 3.73953208E-3
5.23499966 4.99987602E-3 0.975990534 3.76094342E-3
5.24499989 5.00011444E-3 0.97097373 3.76523216E-3
5.25500011 5.00011444E-3 0.975400984 3.78793362E-3
5.26500034 4.99987602E-3 0.980152667 3.81248444E-3
5.2750001 5.00011444E-3 0.971784949 3.80896311E-3
5.28499985 4.99987602E-3 0.984665871 3.84909753E-3
5.29500008 5.00011444E-3 0.980137229 3.85411945E-3
5.30500031 4.99987602E-3 0.972132921 3.85245914E-3
5.31500006 5.00011444E-3 0.972339094 3.8680078E-3
5.32499981 4.99987602E-3 0.974354327 3.88591597E-3
5.33500004 5.00011444E-3 0.969821215 3.8916918E-3
5.34500027 4.99987602E-3 0.97122997 3.90918227E-3
5.35500002 5.00011444E-3 0.973600805 3.92703852E-3
5.36499977 4.99987602E-3 0.971945465 3.93760949E-3
5.375 5.00011444E-3 0.971844316 3.95298982E-3
5.38500023 4.99987602E-3 0.968749285 3.9605177E-3
5.39499998 5.00011444E-3 0.965968192 3.9685173E-3
5.40499973 4.99987602E-3 0.966980577 3.98455374E-3
5.41499996 5.00011444E-3 0.966960907 4.00051475E-3
5.42500019 4.99987602E-3 0.969729185 4.01944667E-3
5.43499994 5.00011444E-3 0.973839164 4.04388597E-3
5.44499969 4.99987602E-3 0.971708775 4.05266555E-3
5.45499992 5.00011444E-3 0.975205064 4.07625455E-3
5.46500015 4.99987602E-3 0.964527667 4.06753225E-3
5.4749999 5.00011444E-3 0.972303987 4.09863237E-3
5.48499966 4.99987602E-3 0.973624289 4.11692075E-3
5.49499989 5.00011444E-3 0.971206963 4.12674947E-3
5.50500011 5.00011444E-3 0.973817885 4.14747698E-3
5.51500034 4.99987602E-3 0.966570973 4.1480083E-3
5.5250001 5.00011444E-3 0.968566835 4.16696398E-3
5.53499985 4.99987602E-3 0.971157193 4.18765843E-3
5.54500008 5.00011444E-3 0.969587147 4.20123897E-3
5.55500031 4.99987602E-3 0.974253297 4.22558188E-3
5.56500006 5.00011444E-3 0.970241189 4.23237402E-3
5.57499981 4.99987602E-3 0.96398139 4.23421385E-3
5.58500004 5.00011444E-3 0.964681864 4.25253995E-3
5.59500027 4.99987602E-3 0.971293747 4.28208057E-3
5.60500002 5.00011444E-3 0.969056547 4.2924257E-3
5.61499977 4.99987602E-3 0.966269732 4.30241181E-3
5.625 5.00011444E-3 0.973317564 4.3318579E-3
5.63500023 4.99987602E-3 0.965782464 4.33161156E-3
5.64499998 5.00011444E-3 0.961371481 4.33978532E-3
5.65499973 4.99987602E-3 0.964918435 4.36178874E-3
5.66499996 5.00011444E-3 0.964264095 4.37707268E-3
5.67500019 4.99987602E-3 0.95877558 4.38130321E-3
5.68499994 5.00011444E-3 0.965310514 4.41133324E-3
5.69499969 4.99987602E-3 0.964397073 4.42353729E-3
5.70499992 5.00011444E-3 0.969202876 4.4521126E-3
5.71500015 4.99987602E-3 0.970550716 4.47171554E-3
5.7249999 5.00011444E-3 0.968429923 4.48199082E-3
5.73499966 4.99987602E-3 0.96684444 4.49558301E-3
5.74499989 5.00011444E-3 0.968202651 4.51562041E-3
5.75500011 5.00011444E-3 0.961257756 4.51479899E-3
5.76500034 4.99987602E-3 0.970406771 4.55294177E-3
5.7750001 5.00011444E-3 0.964724839 4.55789175E-3
5.78499985 4.99987602E-3 0.964197099 4.57113748E-3
5.79500008 5.00011444E-3 0.952462316 4.56126919E-3
5.80500031 4.99987602E-3 0.969669044 4.6177255E-3
5.81500006 5.00011444E-3 0.962553203 4.61736368E-3
5.82499981 4.99987602E-3 0.960873246 4.6289945E-3
5.83500004 5.00011444E-3 0.959650099 4.64357436E-3
5.84500027 4.99987602E-3 0.961673439 4.66591911E-3
5.85500002 5.00011444E-3 0.966138065 4.69258102E-3
5.86499977 4.99987602E-3 0.967094481 4.7116424E-3
5.875 5.00011444E-3 0.967455447 4.7278055E-3
5.88500023 4.99987602E-3 0.960366786 4.72935103E-3
5.89499998 5.00011444E-3 0.957253218 4.73968219E-3
5.90499973 4.99987602E-3 0.951859891 4.7404496E-3
5.91499996 5.00011444E-3 0.96965307 4.80091665E-3
5.92500019 4.99987602E-3 0.956924915 4.78854729E-3
5.93499994 5.00011444E-3 0.960876286 4.81462199E-3
5.94499969 4.99987602E-3 0.964761972 4.84157354E-3
5.95499992 5.00011444E-3 0.962376893 4.85225162E-3
5.96500015 4.99987602E-3 0.954134583 4.84857056E-3
5.9749999 5.00011444E-3 0.964403093 4.89235763E-3
5.98499966 4.99987602E-3 0.96023488 4.90214629E-3
5.99499989 5.00011444E-3 0.947748125 4.88681346E-3
6.00500011 5.00011444E-3 0.956545532 4.92535764E-3
6.01500034 4.99987602E-3 0.950308204 4.92692739E-3
6.0250001 5.00011444E-3 0.955126345 4.95807687E-3
6.03499985 4.99987602E-3 0.962120116 4.99632256E-3
6.04500008 5.00011444E-3 0.960255444 5.006616E-3
6.05500031 4.99987602E-3 0.955953896 5.01289824E-3
6.06500006 5.00011444E-3 0.957378924 5.03693894E-3
6.07499981 4.99987602E-3 0.952854514 5.040925E-3
6.08500004 5.00011444E-3 0.958244264 5.0751064E-3
6.09500027 4.99987602E-3 0.954654455 5.08396607E-3
6.10500002 5.00011444E-3 0.962489128 5.12034865E-3
6.11499977 4.99987602E-3 0.961791277 5.13834506E-3
6.125 5.00011444E-3 0.957470417 5.14164334E-3
6.13500023 4.99987602E-3 0.955496967 5.15522435E-3
6.14499998 5.00011444E-3 0.953335285 5.16663864E-3
6.15499973 4.99987602E-3 0.948122799 5.1707169E-3
6.16499996 5.00011444E-3 0.963822424 5.23150107E-3
6.17500019 4.99987602E-3 0.956190944 5.23070712E-3
6.18499994 5.00011444E-3 0.94481355 5.21835219E-3
6.19499969 4.99987602E-3 0.947998226 5.24516311E-3
6.20499992 5.00011444E-3 0.947853744 5.26228873E-3
6.21500015 4.99987602E-3 0.954952955 5.29960124E-3
6.2249999 5.00011444E-3 0.958800614 5.32828737E-3
6.23499966 4.99987602E-3 0.953575909 5.33099053E-3
6.24499989 5.00011444E-3 0.950168312 5.34189539E-3
6.25500011 5.00011444E-3 0.953385174 5.37495036E-3
6.26500034 4.99987602E-3 0.949096322 5.38140396E-3
6.2750001 5.00011444E-3 0.946020067 5.3916797E-3
6.28499985 4.99987602E-3 0.953938961 5.43277012E-3
6.29500008 5.00011444E-3 0.94408989 5.42428484E-3
6.30500031 4.99987602E-3 0.956016839 5.4746801E-3
6.31500006 5.00011444E-3 0.956208527 5.49604651E-3
6.32499981 4.99987602E-3 0.945269406 5.48296841E-3
6.33500004 5.00011444E-3 0.946311295 5.50429337E-3
6.34500027 4.99987602E-3 0.950975001 5.53758349E-3
6.35500002 5.00011444E-3 0.950333655 5.55679807E-3
6.36499977 4.99987602E-3 0.939486742 5.54213673E-3
6.375 5.00011444E-3 0.934861362 5.5494206E-3
6.38500023 4.99987602E-3 0.946494997 5.604818E-3
6.39499998 5.00011444E-3 0.94317466 5.61329396E-3
6.40499973 4.99987602E-3 0.940023601 5.62654575E-3
6.41499996 5.00011444E-3 0.949998379 5.67328883E-3
6.42500019 4.99987602E-3 0.943048418 5.67314681E-3
6.43499994 5.00011444E-3 0.938444376 5.67814847E-3
6.44499969 4.99987602E-3 0.945224106 5.71946101E-3
6.45499992 5.00011444E-3 0.950497448 5.76454028E-3
6.46500015 4.99987602E-3 0.943538785 5.75258583E-3
6.4749999 5.00011444E-3 0.943600595 5.77201694E-3
6.48499966 4.99987602E-3 0.953265667 5.82793728E-3
6.49499989 5.00011444E-3 0.94596535 5.82078984E-3
6.50500011 5.00011444E-3 0.942660153 5.82885137E-3
6.51500034 4.99987602E-3 0.935373306 5.8276928E-3
6.5250001 5.00011444E-3 0.939655483 5.86277852E-3
6.53499985 4.99987602E-3 0.949431598 5.91598405E-3
6.54500008 5.00011444E-3 0.943862259 5.91740292E-3
6.55500031 4.99987602E-3 0.934839904 5.91051299E-3
6.56500006 5.00011444E-3 0.939911544 5.9461426E-3
6.57499981 4.99987602E-3 0.933280826 5.94695332E-3
6.58500004 5.00011444E-3 0.938833117 5.98842604E-3
6.59500027 4.99987602E-3 0.949222445 6.03804458E-3
6.60500002 5.00011444E-3 0.944531739 6.04347978E-3
6.61499977 4.99987602E-3 0.932388365 6.02632621E-3
6.625 5.00011444E-3 0.949296832 6.10423693E-3
6.63500023 4.99987602E-3 0.945143878 6.10688562E-3
6.64499998 5.00011444E-3 0.94461894 6.12923456E-3
6.65499973 4.99987602E-3 0.940509737 6.1331843E-3
6.66499996 5.00011444E-3 0.938686192 6.15009107E-3
6.67500019 4.99987602E-3 0.94984901 6.21324079E-3
6.68499994 5.00011444E-3 0.930634856 6.1718435E-3
6.69499969 4.99987602E-3 0.947634697 6.2493654E-3
6.70499992 5.00011444E-3 0.94136107 6.2465095E-3
6.71500015 4.99987602E-3 0.93994838 6.262857E-3
6.7249999 5.00011444E-3 0.930690825 6.25636568E-3
6.73499966 4.99987602E-3 0.93901962 6.30745944E-3
6.74499989 5.00011444E-3 0.941589236 6.33314066E-3
6.75500011 5.00011444E-3 0.942477763 6.36005308E-3
6.76500034 4.99987602E-3 0.925938129 6.33218978E-3
6.7750001 5.00011444E-3 0.932756841 6.37446297E-3
6.78499985 4.99987602E-3 0.934570372 6.40432211E-3
6.79500008 5.00011444E-3 0.920258284 6.37673168E-3
6.80500031 4.99987602E-3 0.933606744 6.44164486E-3
6.81500006 5.00011444E-3 0.927608669 6.44582417E-3
6.82499981 4.99987602E-3 0.938633978 6.50477363E-3
6.83500004 5.00011444E-3 0.921161532 6.46412885E-3
6.84500027 4.99987602E-3 0.942452431 6.56213332E-3
6.85500002 5.00011444E-3 0.924858928 6.53111795E-3
6.86499977 4.99987602E-3 0.940747023 6.60459464E-3
6.875 5.00011444E-3 0.925956786 6.57196762E-3
6.88500023 4.99987602E-3 0.930842102 6.61897659E-3
6.89499998 5.00011444E-3 0.942842066 6.68099988E-3
6.90499973 4.99987602E-3 0.924897611 6.63323421E-3
6.91499996 5.00011444E-3 0.936977804 6.70041237E-3
6.92500019 4.99987602E-3 0.935655117 6.72863796E-3
6.93499994 5.00011444E-3 0.932366967 6.7375768E-3
6.94499969 4.99987602E-3 0.926457942 6.73186639E-3
6.95499992 5.00011444E-3 0.915856063 6.7180614E-3
6.96500015 4.99987602E-3 0.939443409 6.82998681E-3
6.9749999 5.00011444E-3 0.932213604 6.82419166E-3
6.98499966 4.99987602E-3 0.929968774 6.83971308E-3
6.99499989 5.00011444E-3 0.92188549 6.83450839E-3
7.00500011 5.00011444E-3 0.919409931 6.84977882E-3
7.01500034 4.99987602E-3 0.922193229 6.88308338E-3
7.0250001 5.00011444E-3 0.925094962 6.91692438E-3
7.03499985 4.99987602E-3 0.929156184 6.95833843E-3
7.04500008 5.00011444E-3 0.92907536 6.99095288E-3
7.05500031 4.99987602E-3 0.926435113 7.00067729E-3
7.06500006 5.00011444E-3 0.931043684 7.04371324E-3
7.07499981 4.99987602E-3 0.936000943 7.08062109E-3
7.08500004 5.00011444E-3 0.916201234 7.0302533E-3
7.09500027 4.99987602E-3 0.919254959 7.06673739E-3
7.10500002 5.00011444E-3 0.93564117 7.16278376E-3
7.11499977 4.99987602E-3 0.913983822 7.10125407E-3
7.125 5.00011444E-3 0.919099987 7.14604696E-3
7.13500023 4.99987602E-3 0.914374232 7.15753715E-3
7.14499998 5.00011444E-3 0.913498163 7.17378268E-3
7.15499973 4.99987602E-3 0.923076868 7.23422971E-3
7.16499996 5.00011444E-3 0.923792303 7.26242503E-3
7.17500019 4.99987602E-3 0.925249994 7.30483094E-3
7.18499994 5.00011444E-3 0.90961808 7.26202829E-3
7.19499969 4.99987602E-3 0.916431189 7.30923377E-3
7.20499992 5.00011444E-3 0.919253469 7.34748598E-3
7.21500015 4.99987602E-3 0.921793878 7.38947E-3
7.2249999 5.00011444E-3 0.928959668 7.45838322E-3
7.23499966 4.99987602E-3 0.923234046 7.44261686E-3
7.24499989 5.00011444E-3 0.923250616 7.46405777E-3
7.25500011 5.00011444E-3 0.921070933 7.48135056E-3
7.26500034 4.99987602E-3 0.913088381 7.47217704E-3
7.2750001 5.00011444E-3 0.907246113 7.47812865E-3
7.28499985 4.99987602E-3 0.916027248 7.5476449E-3
7.29500008 5.00011444E-3 0.921914399 7.59398751E-3
7.30500031 4.99987602E-3 0.907748878 7.55787548E-3
7.31500006 5.00011444E-3 0.909850895 7.5929435E-3
7.32499981 4.99987602E-3 0.907237828 7.61998165E-3
7.33500004 5.00011444E-3 0.915344775 7.67607195E-3
7.34500027 4.99987602E-3 0.915096104 7.69590633E-3
7.35500002 5.00011444E-3 0.914638817 7.72895897E-3
7.36499977 4.99987602E-3 0.909833789 7.72967283E-3
7.375 5.00011444E-3 0.911929131 7.76440045E-3
7.38500023 4.99987602E-3 0.904966056 7.76688149E-3
7.39499998 5.00011444E-3 0.922145963 7.86091574E-3
7.40499973 4.99987602E-3 0.910287321 7.83904828E-3
7.41499996 5.00011444E-3 0.917032719 7.8978939E-3
7.42500019 4.99987602E-3 0.906015217 7.88670406E-3
7.43499994 5.00011444E-3 0.910551667 7.92910438E-3
7.44499969 4.99987602E-3 0.903029621 7.91632384E-3
7.45499992 5.00011444E-3 0.914029121 7.98302889E-3
7.46500015 4.99987602E-3 0.900640607 7.95518048E-3
7.4749999 5.00011444E-3 0.908439696 8.02056026E-3
7.48499966 4.99987602E-3 0.928744733 8.14193394E-3
7.49499989 5.00011444E-3 0.904444873 8.08410347E-3
7.50500011 5.00011444E-3 0.908509731 8.10595509E-3
7.51500034 4.99987602E-3 0.919124901 8.17679893E-3
7.5250001 5.00011444E-3 0.904051065 8.14040005E-3
7.53499985 4.99987602E-3 0.913466275 8.21581576E-3
7.54500008 5.00011444E-3 0.913251042 8.24327022E-3
7.55500031 4.99987602E-3 0.91107434 8.26370157E-3
7.56500006 5.00011444E-3 0.919428468 8.32247455E-3
7.57499981 4.99987602E-3 0.905843973 8.28818139E-3
7.58500004 5.00011444E-3 0.889950097 8.25163536E-3
7.59500027 4.99987602E-3 0.902261615 8.33851285E-3
7.60500002 5.00011444E-3 0.902161658 8.36693775E-3
7.61499977 4.99987602E-3 0.89699167 8.36418103E-3
7.625 5.00011444E-3 0.892610848 8.37066118E-3
7.63500023 4.99987602E-3 0.878195763 8.33856873E-3
7.64499998 5.00011444E-3 0.903532326 8.48989096E-3
7.65499973 4.99987602E-3 0.892094553 8.45875219E-3
7.66499996 5.00011444E-3 0.912894845 8.5874591E-3
7.67500019 4.99987602E-3 0.887521803 8.50874744E-3
7.68499994 5.00011444E-3 0.890806854 8.53033271E-3
7.69499969 4.99987602E-3 0.893666923 8.56612064E-3
7.70499992 5.00011444E-3 0.90120852 8.64004623E-3
7.71500015 4.99987602E-3 0.904890418 8.68949387E-3
7.7249999 5.00011444E-3 0.884588361 8.62363819E-3
7.73499966 4.99987602E-3 0.890773416 8.69314373E-3
7.74499989 5.00011444E-3 0.906768024 8.79138336E-3
7.75500011 5.00011444E-3 0.904832244 8.81350692E-3
7.76500034 4.99987602E-3 0.909279704 8.86392687E-3
7.7750001 5.00011444E-3 0.898480415 8.84770323E-3
7.78499985 4.99987602E-3 0.89424926 8.87722801E-3
7.79500008 5.00011444E-3 0.907204211 8.95643607E-3
7.80500031 4.99987602E-3 0.884426236 8.87501985E-3
7.81500006 5.00011444E-3 0.890997112 8.94984417E-3
7.82499981 4.99987602E-3 0.888154387 8.95125698E-3
7.83500004 5.00011444E-3 0.902232409 9.04384814E-3
7.84500027 4.99987602E-3 0.887042046 8.99843499E-3
7.85500002 5.00011444E-3 0.869480669 8.95246305E-3
7.86499977 4.99987602E-3 0.902884483 9.15744063E-3
7.875 5.00011444E-3 0.89071542 9.12791584E-3
7.88500023 4.99987602E-3 0.881039858 9.10044368E-3
7.89499998 5.00011444E-3 0.890951514 9.17887315E-3
7.90499973 4.99987602E-3 0.87577337 9.1289822E-3
7.91499996 5.00011444E-3 0.893597841 9.24957823E-3
7.92500019 4.99987602E-3 0.907715976 9.37051419E-3
7.93499994 5.00011444E-3 0.894739032 9.33899265E-3
7.94499969 4.99987602E-3 0.894390881 9.36690718E-3
7.95499992 5.00011444E-3 0.901792526 9.44093894E-3
7.96500015 4.99987602E-3 0.87444818 9.32843797E-3
7.9749999 5.00011444E-3 0.887696207 9.43597779E-3
7.98499966 4.99987602E-3 0.888742745 9.46312584E-3
