2.915	5.00E-03	1.03541112	1.41E-03
2.925	5.00E-03	1.03739524	1.41E-03
2.935	5.00E-03	1.03364396	1.41E-03
2.945	5.00E-03	1.03043342	1.41E-03
2.955	5.00E-03	1.03352237	1.42E-03
2.965	5.00E-03	1.03258848	1.42E-03
2.975	5.00E-03	1.02909768	1.43E-03
2.985	5.00E-03	1.03092682	1.43E-03
2.995	5.00E-03	1.03388834	1.44E-03
3.005	5.00E-03	1.03125441	1.44E-03
3.015	5.00E-03	1.02819908	1.44E-03
3.025	5.00E-03	1.02990901	1.45E-03
3.035	5.00E-03	1.02703416	1.45E-03
3.045	5.00E-03	1.02428269	1.46E-03
3.055	5.00E-03	1.02610672	1.46E-03
3.065	5.00E-03	1.02495694	1.47E-03
3.075	5.00E-03	1.02501059	1.47E-03
3.085	5.00E-03	1.02694356	1.48E-03
3.095	5.00E-03	1.02265096	1.48E-03
3.105	5.00E-03	1.02576733	1.49E-03
3.115	5.00E-03	1.02376914	1.50E-03
3.125	5.00E-03	1.02178347	1.50E-03
3.135	5.00E-03	1.02126467	1.51E-03
3.145	5.00E-03	1.02358258	1.52E-03
3.155	5.00E-03	1.02102447	1.52E-03
3.165	5.00E-03	1.02240133	1.53E-03
3.175	5.00E-03	1.02052414	1.53E-03
3.185	5.00E-03	1.02050626	1.54E-03
3.195	5.00E-03	1.02233875	1.55E-03
3.205	5.00E-03	1.02153385	1.55E-03
3.215	5.00E-03	1.02157605	1.56E-03
3.225	5.00E-03	1.02380311	1.57E-03
3.235	5.00E-03	1.02179694	1.57E-03
3.245	5.00E-03	1.02527821	1.58E-03
3.255	5.00E-03	1.02262449	1.58E-03
3.265	5.00E-03	1.02543461	1.59E-03
3.275	5.00E-03	1.02386308	1.59E-03
3.285	5.00E-03	1.02342343	1.60E-03
3.295	5.00E-03	1.02221239	1.60E-03
3.305	5.00E-03	1.02307165	1.61E-03
3.315	5.00E-03	1.02149165	1.61E-03
3.325	5.00E-03	1.02207756	1.62E-03
3.335	5.00E-03	1.02149415	1.62E-03
3.345	5.00E-03	1.02329063	1.63E-03
3.355	5.00E-03	1.02166092	1.63E-03
3.365	5.00E-03	1.02165103	1.64E-03
3.375	5.00E-03	1.0199703	1.65E-03
3.385	5.00E-03	1.02087247	1.65E-03
3.395	5.00E-03	1.01960516	1.66E-03
3.405	5.00E-03	1.01931882	1.66E-03
3.415	5.00E-03	1.01896763	1.67E-03
3.425	5.00E-03	1.01894867	1.68E-03
3.435	5.00E-03	1.01778889	1.68E-03
3.445	5.00E-03	1.01637876	1.69E-03
3.455	5.00E-03	1.01622379	1.69E-03
3.465	5.00E-03	1.01766646	1.70E-03
3.475	5.00E-03	1.01730609	1.71E-03
3.485	5.00E-03	1.01395738	1.71E-03
3.495	5.00E-03	1.01698303	1.72E-03
3.505	5.00E-03	1.01590371	1.72E-03
3.515	5.00E-03	1.01411057	1.73E-03
3.525	5.00E-03	1.01646125	1.73E-03
3.535	5.00E-03	1.01275754	1.74E-03
3.545	5.00E-03	1.01841128	1.75E-03
3.555	5.00E-03	1.01425445	1.75E-03
3.565	5.00E-03	1.0113821	1.75E-03
3.575	5.00E-03	1.01140451	1.76E-03
3.585	5.00E-03	1.01788461	1.77E-03
3.595	5.00E-03	1.01441336	1.77E-03
3.605	5.00E-03	1.01164889	1.78E-03
3.615	5.00E-03	1.01647735	1.79E-03
3.625	5.00E-03	1.0148176	1.79E-03
3.635	5.00E-03	1.01183176	1.80E-03
3.645	5.00E-03	1.01491749	1.81E-03
3.655	5.00E-03	1.01509392	1.81E-03
3.665	5.00E-03	1.01167214	1.82E-03
3.675	5.00E-03	1.01466584	1.83E-03
3.685	5.00E-03	1.01234961	1.83E-03
3.695	5.00E-03	1.01605558	1.84E-03
3.705	5.00E-03	1.01422405	1.85E-03
3.715	5.00E-03	1.01316547	1.85E-03
3.725	5.00E-03	1.0142628	1.86E-03
3.735	5.00E-03	1.01106894	1.86E-03
3.745	5.00E-03	1.01746297	1.88E-03
3.755	5.00E-03	1.01429772	1.88E-03
3.765	5.00E-03	1.01311183	1.89E-03
3.775	5.00E-03	1.01361012	1.89E-03
3.785	5.00E-03	1.01355875	1.90E-03
3.795	5.00E-03	1.01077831	1.91E-03
3.805	5.00E-03	1.01506746	1.92E-03
3.815	5.00E-03	1.01363385	1.92E-03
3.825	5.00E-03	1.01591241	1.93E-03
3.835	5.00E-03	1.01541233	1.94E-03
3.845	5.00E-03	1.01633716	1.95E-03
3.855	5.00E-03	1.01166809	1.95E-03
3.865	5.00E-03	1.01167727	1.96E-03
3.875	5.00E-03	1.01398838	1.97E-03
3.885	5.00E-03	1.01419342	1.97E-03
3.895	5.00E-03	1.01009357	1.98E-03
3.905	5.00E-03	1.01541674	1.99E-03
3.915	5.00E-03	1.01035655	1.99E-03
3.925	5.00E-03	1.01386619	2.00E-03
3.935	5.00E-03	1.01389802	2.01E-03
3.945	5.00E-03	1.01243615	2.02E-03
3.955	5.00E-03	1.0122813	2.03E-03
3.965	5.00E-03	1.01638591	2.04E-03
3.975	5.00E-03	1.01255178	2.04E-03
3.985	5.00E-03	1.01545513	2.05E-03
3.995	5.00E-03	1.01299095	2.06E-03
4.005	5.00E-03	1.01053917	2.06E-03
4.015	5.00E-03	1.01240718	2.07E-03
4.025	5.00E-03	1.01340306	2.08E-03
4.035	5.00E-03	1.01051104	2.09E-03
4.045	5.00E-03	1.01252985	2.10E-03
4.055	5.00E-03	1.01520026	2.11E-03
4.065	5.00E-03	1.01028049	2.11E-03
4.075	5.00E-03	1.00868893	2.12E-03
4.085	5.00E-03	1.00883603	2.13E-03
4.095	5.00E-03	1.01248443	2.14E-03
4.105	5.00E-03	1.0149678	2.15E-03
4.115	5.00E-03	1.00886559	2.15E-03
4.125	5.00E-03	1.01032484	2.16E-03
4.135	5.00E-03	1.00782716	2.17E-03
4.145	5.00E-03	1.00741696	2.17E-03
4.155	5.00E-03	1.0090493	2.18E-03
4.165	5.00E-03	1.00957894	2.19E-03
4.175	5.00E-03	1.00918376	2.20E-03
4.185	5.00E-03	1.00594103	2.21E-03
4.195	5.00E-03	1.0057193	2.22E-03
4.205	5.00E-03	1.00988412	2.23E-03
4.215	5.00E-03	1.00762177	2.24E-03
4.225	5.00E-03	1.00573468	2.24E-03
4.235	5.00E-03	1.00933766	2.25E-03
4.245	5.00E-03	1.00782847	2.26E-03
4.255	5.00E-03	1.01234591	2.28E-03
4.265	5.00E-03	1.00500953	2.28E-03
4.275	5.00E-03	1.00862205	2.29E-03
4.285	5.00E-03	1.00971746	2.30E-03
4.295	5.00E-03	1.00771868	2.31E-03
4.305	5.00E-03	1.0134629	2.32E-03
4.315	5.00E-03	1.01167047	2.33E-03
4.325	5.00E-03	1.00945115	2.34E-03
4.335	5.00E-03	1.00866306	2.35E-03
4.345	5.00E-03	1.0097295	2.36E-03
4.355	5.00E-03	1.00816858	2.36E-03
4.365	5.00E-03	1.00925314	2.38E-03
4.375	5.00E-03	1.01532483	2.39E-03
4.385	5.00E-03	1.01328671	2.40E-03
4.395	5.00E-03	1.01223707	2.41E-03
4.405	5.00E-03	1.01007557	2.41E-03
4.415	5.00E-03	1.01338434	2.43E-03
4.425	5.00E-03	1.00662005	2.43E-03
4.435	5.00E-03	1.01066387	2.44E-03
4.445	5.00E-03	1.01242208	2.45E-03
4.455	5.00E-03	1.01635647	2.47E-03
4.465	5.00E-03	1.00833607	2.47E-03
4.475	5.00E-03	1.01222432	2.48E-03
4.485	5.00E-03	1.00650525	2.49E-03
4.495	5.00E-03	1.00800192	2.50E-03
4.505	5.00E-03	1.01150393	2.51E-03
4.515	5.00E-03	1.01020801	2.52E-03
4.525	5.00E-03	1.01445377	2.53E-03
4.535	5.00E-03	1.00893021	2.54E-03
4.545	5.00E-03	1.00592828	2.54E-03
4.555	5.00E-03	1.00548244	2.55E-03
4.565	5.00E-03	1.00854218	2.57E-03
4.575	5.00E-03	1.00520003	2.57E-03
4.585	5.00E-03	1.00244021	2.58E-03
4.595	5.00E-03	1.00602937	2.59E-03
4.605	5.00E-03	1.00882328	2.61E-03
4.615	5.00E-03	1.00654376	2.61E-03
4.625	5.00E-03	1.00269377	2.62E-03
4.635	5.00E-03	1.00281954	2.63E-03
4.645	5.00E-03	1.00228035	2.64E-03
4.655	5.00E-03	1.0042634	2.65E-03
4.665	5.00E-03	0.998659551	2.66E-03
4.675	5.00E-03	1.00548315	2.68E-03
4.685	5.00E-03	1.00402498	2.68E-03
4.695	5.00E-03	1.00197721	2.69E-03
4.705	5.00E-03	1.00189114	2.70E-03
4.715	5.00E-03	1.00139856	2.71E-03
4.725	5.00E-03	0.998566329	2.72E-03
4.735	5.00E-03	1.00644219	2.74E-03
4.745	5.00E-03	1.00493443	2.75E-03
4.755	5.00E-03	1.00193381	2.75E-03
4.765	5.00E-03	0.997032285	2.76E-03
4.775	5.00E-03	0.999655128	2.77E-03
4.785	5.00E-03	0.999134362	2.78E-03
4.795	5.00E-03	1.00309193	2.80E-03
4.805	5.00E-03	1.00899518	2.82E-03
4.815	5.00E-03	1.00873244	2.83E-03
4.825	5.00E-03	1.00573277	2.84E-03
4.835	5.00E-03	1.00266504	2.84E-03
4.845	5.00E-03	1.00159931	2.85E-03
4.855	5.00E-03	1.0045234	2.87E-03
4.865	5.00E-03	1.00296843	2.88E-03
4.875	5.00E-03	1.01038885	2.90E-03
4.885	5.00E-03	1.00867176	2.91E-03
4.895	5.00E-03	1.00157964	2.91E-03
4.905	5.00E-03	1.00463653	2.92E-03
4.915	5.00E-03	1.00490963	2.94E-03
4.925	5.00E-03	1.00971437	2.95E-03
4.935	5.00E-03	1.00361049	2.96E-03
4.945	5.00E-03	1.00903296	2.98E-03
4.955	5.00E-03	1.00860512	2.99E-03
4.965	5.00E-03	1.01007903	3.00E-03
4.975	5.00E-03	1.0033915	3.00E-03
4.985	5.00E-03	1.01307917	3.03E-03
4.995	5.00E-03	1.00904763	3.03E-03
5.005	5.00E-03	1.00721395	3.04E-03
5.015	5.00E-03	1.00916767	3.06E-03
5.025	5.00E-03	1.00916851	3.07E-03
5.035	5.00E-03	1.00656712	3.08E-03
5.045	5.00E-03	1.00853944	3.09E-03
5.055	5.00E-03	1.00709581	3.10E-03
5.065	5.00E-03	1.00126112	3.11E-03
5.075	5.00E-03	1.00802732	3.13E-03
5.085	5.00E-03	1.00885928	3.14E-03
5.095	5.00E-03	1.00535524	3.15E-03
5.105	5.00E-03	1.01217532	3.17E-03
5.115	5.00E-03	1.00799334	3.18E-03
5.125	5.00E-03	1.00873291	3.19E-03
5.135	5.00E-03	1.00624931	3.20E-03
5.145	5.00E-03	1.00586712	3.21E-03
5.155	5.00E-03	1.0052439	3.22E-03
5.165	5.00E-03	1.00854564	3.24E-03
5.175	5.00E-03	1.00589168	3.25E-03
5.185	5.00E-03	1.00550628	3.26E-03
5.195	5.00E-03	1.00680459	3.27E-03
5.205	5.00E-03	1.00811064	3.29E-03
5.215	5.00E-03	1.0163244	3.31E-03
5.225	5.00E-03	1.01695311	3.33E-03
5.235	5.00E-03	1.01033282	3.33E-03
5.245	5.00E-03	1.00579619	3.33E-03
5.255	5.00E-03	1.0054363	3.35E-03
5.265	5.00E-03	1.00646055	3.36E-03
5.275	5.00E-03	1.00794613	3.38E-03
5.285	5.00E-03	1.01140261	3.39E-03
5.295	5.00E-03	1.01162672	3.41E-03
5.305	5.00E-03	1.00901783	3.42E-03
5.315	5.00E-03	1.00804484	3.43E-03
5.325	5.00E-03	1.00293982	3.43E-03
5.335	5.00E-03	1.00503528	3.45E-03
5.345	5.00E-03	1.00505555	3.46E-03
5.355	5.00E-03	1.0075084	3.48E-03
5.365	5.00E-03	1.00234246	3.48E-03
